"USAF","WBAN","STATION NAME","CTRY","STATE","ICAO","LAT","LON","ELEV(M)","BEGIN","END"
"999999","94792","MONTREAL DORVAL INTL AP","CA","","CYUL","+45.467","-073.750","+0029.9","19500101","19541231"
"999999","94794","UTICA ONEIDA COUNTY AP","US","NY","KUCA","+43.145","-075.384","+0226.8","19501201","19550101"
"999999","94814","HOUGHTON LAKE ROSCOMMON CO AR","US","MI","KHTL","+44.359","-084.674","+0353.6","19640420","19721231"
"999999","94822","ROCKFORD GREATER ROCKFORD AP","US","IL","KRFD","+42.193","-089.093","+0226.5","19510301","19721231"
"999999","94824","KINCHELOE AFB","US","MI","","+46.250","-084.467","+0245.1","19530415","19681201"
"999999","94830","TOLEDO EXPRESS AIRPORT","US","OH","KTOL","+41.589","-083.801","+0210.9","19550201","19721231"
"999999","94846","CHICAGO OHARE INTL AP","US","IL","KORD","+41.995","-087.934","+0205.4","19700101","19721231"
"999999","94847","DETROIT METRO AP","US","MI","KDTW","+42.231","-083.331","+0202.4","19581201","19721231"
"999999","94849","ALPENA PHELPS COLLINS FIELD","US","MI","KAPN","+45.072","-083.564","+0211.2","19590901","19721231"
"999999","94860","GRAND RAPIDS KENT COUNTY ARPT","US","MI","KGRR","+42.883","-085.524","+0244.8","19631201","19721231"
"999999","94866","CHICAGO MEIGS FIELD","US","IL","CGX","+41.867","-087.617","+0180.1","19660101","19700701"
"999999","94868","FRANKLIN","US","PA","KFKL","+41.383","-079.867","+0469.1","19680101","19721231"
"999999","94869","MILWAUKEE TIMMERMAN","US","WI","KMWC","+43.109","-088.031","+0227.1","19680101","19721231"
"999999","94908","DUBUQUE MUNICIPAL AP","US","IA","KDBQ","+42.398","-090.704","+0329.2","19510201","19721231"
"999999","94910","WATERLOO MUNICIPAL AP","US","IA","KALO","+42.554","-092.401","+0267.6","19490101","19721231"
"999999","94925","GRAND FORKS AF","US","ND","KRDR","+47.967","-097.400","+0277.7","19710101","19710101"
"999999","94931","HIBBING CHISHOLM-HIBBING AP","US","MN","KHIB","+47.386","-092.839","+0413.6","19720101","19721231"
"999999","94995","LINCOLN 8 ENE","US","NE","","+40.848","-096.565","+0362.4","20020115","20240129"
"999999","94996","LINCOLN 11 SW","US","NE","","+40.695","-096.854","+0418.2","20020114","20240129"
"999999","96404","TOK 70 SE","US","AK","","+62.737","-141.208","+0609.6","20110924","20240129"
"999999","96405","CORDOVA 14 ESE","US","AK","","+60.473","-145.354","+0025.3","20170727","20240129"
"999999","96406","RUBY 44 ESE","US","AK","","+64.502","-154.130","+0078.9","20140828","20240128"
"999999","96407","SELAWIK 28 E","US","AK","","+66.562","-159.004","+0006.7","20150813","20240129"
"999999","96408","DENALI 27 N","US","AK","","+63.452","-150.875","+0678.2","20150819","20240128"
"999999","96409","TOOLIK LAKE 5 ENE","US","AK","","+68.648","-149.399","+0750.1","20170822","20240129"
